image_path,font,font_size,color
images/c1a94599-6ba9-4364-af79-136a0e5662de.jpg,Athiti-Regular,18,#FF6666
images/5eb1c59e-85f1-40ce-940b-062994efa124.jpg,Athiti-Regular,22,#FF6666
images/028319ce-c2c1-4dab-a319-7f51b1f95935.jpg,KhaosuayThin,18,#FF6666
images/8edb461d-7aee-4676-93d7-160ae57c9682.jpg,Prompt-Regular,20,#FF6666
images/88bc1610-3b12-4304-a145-16afe50822a9.jpg,NotoSerifThai-Regular,24,#0000FF
images/648f48d3-dc21-4686-b180-ebaa0821593b.jpg,NotoSerifThai-Regular,26,#A020F0
images/a0867263-6be4-4079-8df5-af74619a6083.jpg,NotoSerifThai-Regular,26,#FF6666
images/54670dfd-ae96-4fc4-9268-f39248c0245f.jpg,FkBeautyRegular,18,#0000FF
images/7c3fbd2f-ad68-4a51-ac7d-8747353c907d.jpg,Prompt-Regular,26,#26E953
images/ec9ec52a-19c0-4b24-a913-066bb8fd1658.jpg,Kodchasan-Regular,22,#A020F0
images/3f487d6f-8bc0-44e1-9e1c-bc62c6433154.jpg,FkBeautyRegular,24,#FF6666
images/2c968dcc-171e-4442-8977-9e1030740dd6.jpg,KhaosuayThin,22,#A020F0
images/16e5cac9-2f25-4876-87b5-bc49861c7906.jpg,NotoSerifThai-Regular,26,#FF6666
images/8d7d23bc-1255-439f-bc2f-8105c409c7d9.jpg,Sarabun-Regular,22,#DF3030
images/3bbbe1cb-a98e-4c53-b55d-4db653b780d6.jpg,NotoSerifThai-Regular,26,#A020F0
images/546185dd-3445-4a57-8f3c-c11f3bd4dc5c.jpg,KhaosuayThin,20,#A020F0
images/d1142e48-7da3-44c6-98de-2de52d6f06fc.jpg,Prompt-Regular,28,#A020F0
images/590e6107-d739-4cb2-a299-984fc2a3c6c0.jpg,NotoSerifThai-Regular,22,#A020F0
images/7483f17d-e485-4ff0-bbb1-1ba18cb6a770.jpg,Sarabun-Regular,22,#FF6666
images/3e954079-5310-47ab-b14b-b5e8902e08aa.jpg,KhaosuayThin,24,#FF6666
images/80e9d9ac-332f-4fbb-aee9-dde5bff51094.jpg,NotoSerifThai-Regular,26,#FF6666
images/19be3dcb-5e75-44de-b225-afdc0b08e951.jpg,NotoSerifThai-Regular,22,#A020F0
images/e2b7e33e-fb9a-4256-8ba8-93511cd06de9.jpg,KhaosuayThin,18,#FF6666
images/d5cc87dc-4d56-469a-86c0-2ea395c04a88.jpg,KhaosuayThin,28,#26E953
images/a3d0f669-c4e3-447c-8abb-1a53e1e4824c.jpg,Prompt-Regular,22,#FF6666
images/5dfa2d3f-790e-4921-958e-558a4986187a.jpg,NotoSerifThai-Regular,22,#FF6666
images/97cb5d5d-b836-4f10-a779-6ec20cc54133.jpg,NotoSerifThai-Regular,18,#0000FF
images/5ad12d05-7411-4b36-9191-6c6b13e2c400.jpg,KhaosuayThin,26,#26E953
images/e3cdd7e7-6caa-4d4b-85c5-eb174e0ffcd3.jpg,NotoSerifThai-Regular,24,#26E953
images/8e9d836e-632c-47a0-a002-4a6943c7bafe.jpg,Sarabun-Regular,22,#FF6666
images/80727da6-1a06-4c0e-a145-ba0488bf469f.jpg,KhaosuayThin,22,#FF6666
images/6ebb2c6e-a63d-4d30-b459-ae092f76b311.jpg,Prompt-Regular,22,#A020F0
images/3ede7093-494f-4889-a638-c57d0845ed8d.jpg,FkBeautyRegular,20,#A020F0
images/a8669f63-77cd-4336-bef5-c3faed789b9d.jpg,Sarabun-Regular,26,#26E953
images/2f98921d-2c1f-4d48-9404-805bb998f23c.jpg,Prompt-Regular,26,#A020F0
images/ae2cf0e8-bc71-4202-9066-3c3ec26fb7c0.jpg,KhaosuayThin,22,#26E953
images/155c3e9a-2432-455c-9c76-c2e92218ce6f.jpg,KhaosuayThin,20,#DF3030
images/230b0ec8-124a-49aa-9f13-1335b4da12e0.jpg,NotoSerifThai-Regular,20,#FF6666
images/a26f42ed-3583-42b9-a2b1-548936e124b3.jpg,FkBeautyRegular,24,#0000FF
images/d2615d48-de6c-4177-8a47-0cbc5c55bd06.jpg,Prompt-Regular,28,#A020F0
images/46edee77-b816-4bda-be60-87ea6fc0b259.jpg,Athiti-Regular,22,#FF6666
images/b1cfe434-2468-4302-8c86-45f82795ef7b.jpg,Sarabun-Regular,22,#A020F0
images/b2980667-ad9b-4e2d-905f-2b28dabdd73f.jpg,NotoSerifThai-Regular,20,#26E953
images/a951f7b6-4363-471e-8bf3-65357697b7b8.jpg,KhaosuayThin,26,#FF6666
images/9b1f0e9e-db1c-48dd-835f-c61b1951a4b2.jpg,Sarabun-Regular,22,#FF6666
images/b3b509d5-2fc7-45e4-bdfa-f3821182bb59.jpg,Prompt-Regular,22,#FF6666
images/16362e7a-2355-487f-84e9-44106b3e8200.jpg,Athiti-Regular,26,#FF6666
images/e19f52da-8f3a-4a6d-952e-3ce3ece3b12a.jpg,Kodchasan-Regular,22,#FF6666
images/22b17dcc-e4c2-457f-8c29-35e25926a45f.jpg,NotoSerifThai-Regular,18,#0000FF
images/e5d8da84-4d11-4c5d-bc0d-2a1d4f58a36c.jpg,NotoSerifThai-Regular,18,#26E953
images/900414b5-6122-42af-8e76-970351821f71.jpg,KhaosuayThin,26,#0000FF
images/97204835-06dc-4481-9e81-04ae5394ef2e.jpg,KhaosuayThin,18,#FF6666
images/8cbcbf0b-c910-4f18-9c16-f585fd94c083.jpg,Prompt-Regular,20,#A020F0
images/4574d3fe-bfbb-4302-95de-844450d2f764.jpg,NotoSerifThai-Regular,26,#FF6666
images/1fd8adcf-f213-4a47-a4ed-ae98fa57b80a.jpg,KhaosuayThin,20,#A020F0
images/011f0a95-f34f-4a7d-983e-fdb0576e206a.jpg,KhaosuayThin,22,#FF6666
images/1fd6ca08-a68e-450f-b61f-ae9144d1c08d.jpg,KhaosuayThin,22,#A020F0
images/625dfe51-439a-4930-ad56-bb641222f313.jpg,NotoSerifThai-Regular,22,#A020F0
images/5c3f9ecd-a812-4b5e-9ba9-3ca6986ee265.jpg,NotoSerifThai-Regular,20,#FF6666
images/5242ae55-791a-416f-acb0-65f12f82cbc2.jpg,KhaosuayThin,18,#FF6666
images/093960b8-bff4-422e-ad1e-f0f5c99ef7ae.jpg,NotoSerifThai-Regular,18,#FF6666
images/fb5252a8-285d-435d-befe-10d47f306859.jpg,FkBeautyRegular,18,#26E953
images/59b3f16c-015e-423f-bfd7-024e8981cce8.jpg,KhaosuayThin,20,#FF6666
images/0356ecc5-7e9d-4b6d-b4a2-b115c5d17561.jpg,Sarabun-Regular,26,#FF6666
images/2a4b4b8a-f035-4692-9033-38c0111aba9f.jpg,NotoSerifThai-Regular,24,#26E953
images/ad73d9a8-082d-4b5b-92e4-43f3d4b5c1ae.jpg,NotoSerifThai-Regular,22,#A020F0
images/f4d2f5c9-3580-4e85-8031-58325a7d76d9.jpg,KhaosuayThin,20,#FF6666
images/2726dbf3-be22-48bc-95c9-8e9426849124.jpg,Prompt-Regular,26,#0000FF
images/783d088c-b0fe-4d1e-adb6-beffc3f9b20c.jpg,Prompt-Regular,22,#0000FF
images/a4d5fa40-415a-4427-8515-873dc6debb7c.jpg,Prompt-Regular,24,#A020F0
images/8c7635d9-7181-405c-971e-675e007fbfc5.jpg,Prompt-Regular,22,#FF6666
images/2c8c03a0-1298-4475-97ed-3eea5e0e3994.jpg,Sarabun-Regular,24,#A020F0
images/639f5798-8207-4841-86bf-138d79f60e18.jpg,KhaosuayThin,26,#0000FF
images/96daa9f8-955b-4ea3-aa9f-03e349504889.jpg,Sarabun-Regular,18,#FF6666
images/5bf589a7-de1c-4c85-8c01-8df3849903a5.jpg,KhaosuayThin,26,#0000FF
images/13542ef0-b0d9-4a56-b317-692e8f2e2610.jpg,NotoSerifThai-Regular,18,#FF6666
images/33f48b7e-b7f4-42ca-a4e9-0ef21c301de8.jpg,Sarabun-Regular,22,#FF6666
images/c81004f4-624f-4da3-b5be-430477e32c88.jpg,Kodchasan-Regular,28,#A020F0
images/0c298703-4c25-455b-ac91-4c0958d1cf54.jpg,Prompt-Regular,28,#0000FF
images/c2cfb528-b477-462c-aa56-407cdce21c88.jpg,KhaosuayThin,18,#FF6666
images/e2777ba7-9e4e-43b1-90e6-af3bb3b713bf.jpg,Prompt-Regular,28,#FF6666
images/97b19bdc-cc48-498d-8238-0c9ad563a71b.jpg,KhaosuayThin,22,#A020F0
images/9790da55-64c2-498b-815e-472cd611ea0a.jpg,KhaosuayThin,20,#FF6666
images/1fb9eccb-c431-4e69-a8f5-28782e5dc783.jpg,Prompt-Regular,22,#FF6666
images/94a30b18-59d2-45c3-a50e-528b3f8e0c64.jpg,NotoSerifThai-Regular,20,#DF3030
images/81c7ef2b-7f85-4bfc-8426-3c9e0f20d948.jpg,Kodchasan-Regular,22,#FF6666
images/64053c16-db8b-43c3-9f83-a393088fc4bd.jpg,Prompt-Regular,22,#FF6666
images/c59eb6dc-197d-4608-989c-6bee5850b2d1.jpg,KhaosuayThin,18,#FF6666
images/a2959320-eb29-4a68-98f3-a584fc462234.jpg,Prompt-Regular,24,#A020F0
images/ddf8d370-7e17-4f6f-99b8-2ca273c62239.jpg,Sarabun-Regular,26,#A020F0
images/b4ad4029-7216-4339-aa4a-9f00e7ae641a.jpg,KhaosuayThin,24,#DF3030
images/5bd3d1ed-fce9-4141-909e-f8cfac86a79b.jpg,NotoSerifThai-Regular,26,#FF6666
images/aba40dae-7441-4190-8510-197c36d797a2.jpg,NotoSerifThai-Regular,18,#FF6666
images/eb741f27-8c82-4531-b413-1efe287f309a.jpg,Prompt-Regular,28,#FF6666
images/2eafd2cc-f292-4dec-b6b8-06522ecc8cb9.jpg,NotoSerifThai-Regular,18,#A020F0
images/add55f3b-a7ac-493e-b2ab-d03b601009a1.jpg,KhaosuayThin,22,#A020F0
images/e68bb245-ac5a-43bf-8eb0-4aa0c96d6e20.jpg,NotoSerifThai-Regular,24,#26E953
images/5d94f96d-a059-4608-ad60-89000230d766.jpg,KhaosuayThin,22,#A020F0
images/202abf48-43d0-481b-9365-dd3889f0bf4f.jpg,NotoSerifThai-Regular,22,#A020F0
images/39975c00-5471-4993-b5a2-c98cc568f99a.jpg,Athiti-Regular,26,#A020F0
images/065c206c-d6c3-4d4b-a061-339bbcaa846c.jpg,Athiti-Regular,20,#26E953
images/2350529c-c97a-450d-b1b4-0723eff4df5b.jpg,Kodchasan-Regular,28,#0000FF
images/7459054b-8612-46a6-ae5b-daaed6fb1c61.jpg,FkBeautyRegular,22,#A020F0
images/b2d03f87-7e73-45e3-8bc5-495a2d06e925.jpg,NotoSerifThai-Regular,18,#FF6666
images/ffc4626c-8b99-4867-b13e-e33b26da8745.jpg,KhaosuayThin,24,#0000FF
images/d8a92549-b8d9-463f-98a0-1a546de7ae19.jpg,KhaosuayThin,20,#FF6666
images/aee38c41-fedd-4714-9595-495475d92740.jpg,Prompt-Regular,18,#FF6666
images/b823ea1e-d9c1-44cc-bcd9-3528e2116cf1.jpg,KhaosuayThin,22,#A020F0
images/5b296234-ee59-49d1-8bcd-0b74afe54e39.jpg,KhaosuayThin,26,#0000FF
images/1f97611f-8dc9-4401-ac68-0f6cf85eb9a8.jpg,KhaosuayThin,26,#A020F0
images/8607d2f7-2c48-44fe-8db4-190a6ec771e1.jpg,KhaosuayThin,18,#A020F0
images/0669093f-4a34-4625-a618-2b4a254389ae.jpg,KhaosuayThin,28,#0000FF
images/1be6c308-76ab-484e-8d1e-021b30490f7a.jpg,FkBeautyRegular,26,#DF3030
images/0d5c9a1c-f856-4b35-85f8-e1ec3775231c.jpg,Prompt-Regular,22,#0000FF
images/89acc568-8db4-49fa-a07f-14f35eb18088.jpg,Kodchasan-Regular,26,#0000FF
images/41e8c794-a1c8-4c2a-a807-52344d07e37a.jpg,KhaosuayThin,18,#26E953
images/e1eb90a0-9405-4248-8887-ffe892d50bff.jpg,Sarabun-Regular,20,#FF6666
images/577ec1cb-1bf5-4ccd-8367-9bea782ef51a.jpg,Athiti-Regular,18,#FF6666
images/401ad6a7-2fe0-45bd-942d-8dadfe6347c4.jpg,Prompt-Regular,26,#A020F0
images/e613112b-47a7-492b-8033-62b0a190c780.jpg,Sarabun-Regular,22,#FF6666
images/bfc14081-7723-43e8-8589-e402bfbada5a.jpg,Sarabun-Regular,28,#0000FF
images/525c5950-61ba-4c22-8a22-a2df855656a5.jpg,Sarabun-Regular,22,#0000FF
images/ab14968f-bbff-4a7c-815b-ce953a71f739.jpg,KhaosuayThin,20,#FF6666
images/ac9632e3-0a25-457c-b015-aba3d5b1cb61.jpg,Athiti-Regular,20,#FF6666
images/e65ede55-9d1b-4f28-a010-35592d916662.jpg,NotoSerifThai-Regular,18,#FF6666
images/8131c764-661f-4722-a45e-e2ab8b68fd52.jpg,Sarabun-Regular,22,#26E953
images/2e468df3-5952-42e7-9973-34f191e1a669.jpg,KhaosuayThin,20,#FF6666
images/08fc24fd-3a17-4816-97dc-02edf452f96e.jpg,Prompt-Regular,18,#FF6666
images/4af5eab6-e913-402c-a020-017efdde8af7.jpg,Prompt-Regular,26,#0000FF
images/b497bd7d-596d-46ce-b88a-3600abf8e651.jpg,Prompt-Regular,28,#A020F0
images/a4c11910-09c8-484e-8280-4de40bc975bf.jpg,NotoSerifThai-Regular,26,#0000FF
images/75a8b8f9-9fe5-40c5-bb7b-c898489e9763.jpg,Sarabun-Regular,22,#A020F0
images/70242b41-df21-42f6-8e10-a663a1fac6c1.jpg,NotoSerifThai-Regular,20,#FF6666
images/9e86ab7e-84de-475b-8b53-e2a3a413713d.jpg,NotoSerifThai-Regular,18,#A020F0
images/02c30518-3d3c-4364-991c-d46a9fead8bd.jpg,KhaosuayThin,22,#26E953
images/52ff64fc-7f6a-40e1-8324-9a92aa1b9214.jpg,KhaosuayThin,18,#FF6666
images/55a36d80-5d47-4536-8084-0d95ad092696.jpg,FkBeautyRegular,18,#A020F0
images/0ffb8acd-e308-4541-a230-ca29e4e0586c.jpg,Athiti-Regular,20,#A020F0
images/3c9dd5ed-030c-42b7-a331-af2732a5984f.jpg,NotoSerifThai-Regular,28,#26E953
images/ca34eceb-d933-4cbc-a36b-ecb4ebdd83a1.jpg,KhaosuayThin,22,#26E953
images/afb5fe97-b296-49a6-bb47-e84b2bfd7faf.jpg,NotoSerifThai-Regular,20,#FF6666
images/9d9d8cf3-f1a4-497d-a92b-908da92aa2d7.jpg,Athiti-Regular,20,#FF6666
images/4374c688-0fed-4a6d-91c1-6a26cc3457b3.jpg,Prompt-Regular,22,#FF6666
images/e43cd4e4-dfe8-4aad-a3f0-91cc327fe2fe.jpg,FkBeautyRegular,20,#FF6666
images/70eb89db-f249-4a5d-b0d3-bb5e22548fc5.jpg,NotoSerifThai-Regular,20,#FF6666
images/205850a3-c46e-48e8-819d-4735a7c63088.jpg,NotoSerifThai-Regular,22,#FF6666
images/4beb3b2d-cc08-45a0-9a1a-60e7aea20791.jpg,KhaosuayThin,18,#26E953
images/f45663e1-c3b4-404a-8b9f-c910bbd36692.jpg,KhaosuayThin,18,#26E953
images/82df59db-fe5b-4f89-b3c5-7bf0584b74af.jpg,NotoSerifThai-Regular,22,#A020F0
images/ca49f260-ecba-4fc5-ae89-6e968316ee15.jpg,NotoSerifThai-Regular,20,#FF6666
images/9fe59e10-431f-4e99-bcbd-51f28be575d7.jpg,NotoSerifThai-Regular,22,#FF6666
images/23b79e5b-759b-493e-8149-936a78aecbac.jpg,Prompt-Regular,20,#0000FF
images/2dcf59df-5b0b-45c6-9e73-79ec7752f9e5.jpg,Sarabun-Regular,18,#A020F0
images/ec4a1763-90e2-46f6-a6bf-6773096903f5.jpg,Prompt-Regular,20,#FF6666
images/9df068b2-8d0b-4077-bc50-954910210a7d.jpg,KhaosuayThin,20,#A020F0
images/46bfeffc-5a76-4226-bcda-8a0c8e8e3c72.jpg,NotoSerifThai-Regular,28,#A020F0
images/18775f2d-73b5-4054-aa7f-0bf1c448274d.jpg,KhaosuayThin,18,#A020F0
images/a002b6a5-2b01-4732-9d95-da28378a54f6.jpg,Prompt-Regular,22,#A020F0
images/7d7b58b4-3278-40e1-8973-a73ec54e47a4.jpg,NotoSerifThai-Regular,22,#FF6666
images/d7ed73a5-609f-426b-a908-e75f68e9c57e.jpg,KhaosuayThin,26,#0000FF
images/d566b96d-c972-4b73-9828-c789e7a0b198.jpg,NotoSerifThai-Regular,22,#26E953
images/ff91a7fe-48af-4a21-8ee2-32d54f294205.jpg,NotoSerifThai-Regular,26,#26E953
images/54464eed-1bd8-40a8-b99b-e2eb95e38a07.jpg,NotoSerifThai-Regular,22,#FF6666
images/be4d0024-5109-446b-849f-969b1da0034f.jpg,Prompt-Regular,28,#A020F0
images/c494c19f-24b8-430d-9b79-2c57aaec1aef.jpg,Athiti-Regular,18,#26E953
images/1e280003-e120-4671-bea6-9648b68c5e88.jpg,Sarabun-Regular,22,#FF6666
images/7acfa19f-9eb6-47b6-a2f7-862eef03a4b4.jpg,Athiti-Regular,26,#26E953
images/5afc95f9-e3fd-4c3e-a7ca-d185064dce74.jpg,FkBeautyRegular,26,#0000FF
images/7ec92968-08ee-40ff-8101-d32d9f591844.jpg,NotoSerifThai-Regular,22,#FF6666
images/9e64f4d9-d9e9-4f43-87a3-7e7d514d129c.jpg,NotoSerifThai-Regular,28,#26E953
images/1d098f72-bcbe-4314-a078-329e8b985efb.jpg,FkBeautyRegular,18,#A020F0
images/2343b20e-debc-42b8-b0ca-bc9dccb2500d.jpg,NotoSerifThai-Regular,28,#26E953
images/fb0c927e-b7b5-4886-ac27-ef57ac5508c2.jpg,KhaosuayThin,28,#0000FF
images/b8440fa0-a410-41cd-97dc-8404f318c8c9.jpg,NotoSerifThai-Regular,22,#FF6666
images/603dea16-0724-4034-bd98-1cb4308b1e72.jpg,KhaosuayThin,18,#0000FF
images/5a042043-902c-444a-b772-7da49f2408cc.jpg,Athiti-Regular,20,#FF6666
images/83466bcd-dc64-4fc3-b2a5-d9a8f5d53b1b.jpg,NotoSerifThai-Regular,20,#A020F0
images/bbc1dc3d-e647-4e9c-9c4a-f37c70f81037.jpg,KhaosuayThin,18,#FF6666
images/5e738f08-4fa8-4033-b332-309fba25d246.jpg,NotoSerifThai-Regular,22,#FF6666
images/0fae15c4-974f-4704-bcf6-d83e90ca6140.jpg,KhaosuayThin,26,#A020F0
images/8d65c7de-1ce2-4efe-8c9b-13473f36969e.jpg,Prompt-Regular,28,#A020F0
images/5791bc62-b983-48b5-a0bc-16cec4d0b815.jpg,Prompt-Regular,20,#0000FF
images/043ca2c4-3201-4f90-a6a3-27c7c8a63a07.jpg,Prompt-Regular,24,#26E953
images/29465dc4-6e57-46f4-8422-4170f8e3ac77.jpg,FkBeautyRegular,22,#FF6666
images/ab00ad96-f511-4d08-b3d6-68008bb11365.jpg,NotoSerifThai-Regular,22,#26E953
images/c3d0bb15-c4a9-4db6-9179-f2d069922cc1.jpg,NotoSerifThai-Regular,26,#26E953
images/65383c15-f003-4d70-8ba3-5e47b4597feb.jpg,FkBeautyRegular,26,#26E953
images/8e0277ac-378a-4aff-a872-db145fc65f0b.jpg,Prompt-Regular,26,#FF6666
images/d9414a8a-945e-40f8-a0ba-40d2d432019e.jpg,Sarabun-Regular,20,#26E953
images/58cb967b-dac5-49ca-a191-e598f2c0a984.jpg,Prompt-Regular,20,#FF6666
images/91439745-1cd7-470f-b107-b1e0dc4d813f.jpg,NotoSerifThai-Regular,22,#26E953
images/8e0bb993-48bd-4d59-af11-2dfe5b8ad7a6.jpg,NotoSerifThai-Regular,18,#26E953
images/38bbee13-50c6-41f6-b4f9-7d160e84ea8b.jpg,NotoSerifThai-Regular,20,#A020F0
images/1518e6f5-a6cf-4361-bef8-b3e7558159d5.jpg,NotoSerifThai-Regular,26,#26E953
images/153b006a-133f-40bc-bd2c-c4005674dd27.jpg,KhaosuayThin,18,#A020F0
images/6ae375e6-c070-4bcf-be2b-45a88e10e7fe.jpg,NotoSerifThai-Regular,24,#A020F0
images/a579bb39-700b-4354-a9e6-630af1ac9ffd.jpg,KhaosuayThin,20,#A020F0
images/af941714-3961-449f-bd30-f05a55e2f539.jpg,KhaosuayThin,18,#FF6666
images/83a727f2-42be-45aa-a2cc-b6d0f43911b5.jpg,KhaosuayThin,22,#A020F0
images/3e1a4953-75fe-44c1-bb4c-983ee08509b7.jpg,Athiti-Regular,28,#A020F0
images/c4b64cc8-e080-4e59-b802-568b8b28a055.jpg,NotoSerifThai-Regular,22,#0000FF
images/8f5e0bd1-5cad-4ce8-a75f-8b3f743a870e.jpg,KhaosuayThin,26,#DF3030
images/6355fc1d-1846-4c2d-944a-56e01da77a0f.jpg,NotoSerifThai-Regular,20,#26E953
images/0dd9b23a-0ab7-40b3-8a90-4d5ef68b0342.jpg,FkBeautyRegular,28,#26E953
images/f6df364d-fe53-499d-b8fe-df38e02520bd.jpg,KhaosuayThin,20,#FF6666
images/bc36fae5-de36-4c5e-969b-a7d6da52a16e.jpg,NotoSerifThai-Regular,26,#0000FF
images/0c0675fa-9505-4279-81e1-143062430cb9.jpg,KhaosuayThin,18,#FF6666
images/e22cd43c-2c34-4953-97d9-b616c83fec4e.jpg,Sarabun-Regular,28,#26E953
images/3edd1bd9-6f17-473f-b3dd-a6736f8d1ecd.jpg,FkBeautyRegular,18,#FF6666
images/fd86bb4c-8ab4-44bc-8877-a1c34f3b6161.jpg,FkBeautyRegular,24,#26E953
images/0524c96e-db2a-4c27-991f-54bdca219f6c.jpg,Prompt-Regular,18,#FF6666
images/0ababc9d-7ea3-4d81-a879-4afae4e2413b.jpg,Sarabun-Regular,26,#A020F0
images/8a7b0f01-5c57-47f3-a8ee-f608ac94f100.jpg,Athiti-Regular,22,#FF6666
images/ce537b2a-6c50-4c51-8175-4bcf22257506.jpg,Sarabun-Regular,26,#26E953
images/069c4f15-d627-4097-a98e-fbc73be7bfd2.jpg,NotoSerifThai-Regular,18,#A020F0
images/c8115791-4054-443d-bf48-7c1c28775efe.jpg,NotoSerifThai-Regular,18,#26E953
images/3ec77b7c-6149-4dda-bd8a-f683d7f40d8b.jpg,NotoSerifThai-Regular,26,#FF6666
images/40c9b8ff-1015-4a80-8550-e097f95f1b69.jpg,KhaosuayThin,22,#0000FF
images/24d16c67-1fab-4a01-8a3d-42bf9b18965e.jpg,Sarabun-Regular,22,#A020F0
images/c8e546bf-065e-4ba9-8fe3-af2acba51d7d.jpg,KhaosuayThin,22,#A020F0
images/1bc9a65a-55d9-4be7-8c1b-d661e804c243.jpg,FkBeautyRegular,18,#A020F0
images/0bea5f67-da21-4158-9de8-7e535ea2cb4c.jpg,Athiti-Regular,18,#A020F0
images/c97d1b32-7ebf-47d2-963b-ce3e451ee49e.jpg,Sarabun-Regular,28,#A020F0
images/0d47fc52-4224-4458-9fb2-120d3809668b.jpg,Kodchasan-Regular,28,#0000FF
images/e27085d6-6dd0-436d-9dec-77d5711b9d97.jpg,NotoSerifThai-Regular,22,#FF6666
images/13cb638f-a6e8-4635-a90a-fc032c786ddb.jpg,NotoSerifThai-Regular,18,#0000FF
images/c2a0318b-9d43-44f8-ba38-786b1895d727.jpg,KhaosuayThin,20,#FF6666
images/c25359f8-b788-4546-8e04-b4eb8132ce23.jpg,NotoSerifThai-Regular,18,#FF6666
images/6942f511-bd2a-4cc9-aded-e80b4749c061.jpg,NotoSerifThai-Regular,18,#FF6666
images/a271687a-e212-43a4-a27b-5332d28d9bf2.jpg,KhaosuayThin,18,#A020F0
images/b0ee6a8f-8fca-4f51-8e24-0efd975050a1.jpg,NotoSerifThai-Regular,18,#FF6666
images/ed785c0e-8251-4513-9d8b-6be84b540765.jpg,NotoSerifThai-Regular,22,#26E953
images/7f90294a-fcd9-49c9-8332-34a9bf81025d.jpg,KhaosuayThin,22,#FF6666
images/6bef5a96-a194-43e5-9970-ef3e8329a90b.jpg,KhaosuayThin,22,#26E953
images/d894aac8-e257-41f6-a8b0-1a9e4456e01e.jpg,NotoSerifThai-Regular,18,#FF6666
images/dbc46816-eec0-4ef8-9304-0fbccf99feb6.jpg,KhaosuayThin,22,#A020F0
images/7daad82c-ec85-40f6-80e7-3241c84fb1e1.jpg,FkBeautyRegular,18,#26E953
images/f77ffec8-9768-4660-9679-cadfdc4a9221.jpg,KhaosuayThin,18,#FF6666
images/a857899d-498f-4eb6-81e0-bb2985abf473.jpg,NotoSerifThai-Regular,28,#A020F0
images/32b5993f-69fa-47eb-896c-d0354349874d.jpg,FkBeautyRegular,22,#A020F0
images/552a56f5-d0f0-48ee-a185-7b905dae9ed6.jpg,Prompt-Regular,26,#DF3030
images/38649008-2bb7-4347-8774-af606322fa87.jpg,KhaosuayThin,26,#FF6666
images/cf804e0b-a611-4c71-a6a7-29af6220be22.jpg,NotoSerifThai-Regular,20,#A020F0
images/0911cb72-4681-4946-b19a-007df80339b4.jpg,Prompt-Regular,18,#FF6666
images/071c2578-3b04-4a48-a490-e79780b8d15f.jpg,Prompt-Regular,22,#0000FF
images/0365dcf2-04cc-4096-b838-172fe7ce71a4.jpg,KhaosuayThin,20,#FF6666
images/702d3269-6e0a-4d12-8f5b-721d6c5c627d.jpg,Prompt-Regular,24,#26E953
images/28795f9a-b704-4966-8843-ce80fdf142ad.jpg,KhaosuayThin,18,#FF6666
images/9fe0899b-e99f-409f-9abd-5a0320e3573d.jpg,KhaosuayThin,18,#DF3030
images/fa8b203c-91e2-411f-9976-3faa2cd93c40.jpg,Athiti-Regular,26,#FF6666
